PRODUCTO,CANTIDAD_PRODUCTO, PRECIO_TOTAL,FECHA,AÑO,MES,NomMes,DIA,REFERENCIA,GENERO,TALLA,CANTIDAD_DEVOLUCION, PRECIO_TOTAL_DEVOL
[911169] FALDA SHORT BAUSI 911169 (12),1, $  8.400 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,12,,
[91117416] FALDA SHORT BAUSI 911174 (16),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,16,,
[911175] FALDA BAUSI 911175 (8),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,8,,
[911178] FALDA BAUSI 911178 (6),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,6,,
[911178] FALDA BAUSI 911178 (8),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,8,,
[91117906] FALDA BAUSI 911179 (6),0,,2022-02-01,2022,2,FEB,1,FALDA,MUJER,6,,
[91117908] FALDA BAUSI 911179 (8),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,8,,
[91117910] FALDA BAUSI 911179 (10),3, $  27.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,10,,
[91117912] FALDA BAUSI 911179 (12),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,12,,
[91117914] FALDA BAUSI 911179 (14),1, $  11.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,14,,
[91118206] FALDA SHORT BAUSI 911182 (6),1, $  8.400 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,6,,
[91118210] FALDA SHORT BAUSI 911182 (10),1, $  8.400 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,10,,
[91118808] FALDA BAUSI 911188 (8),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,8,,
[91118814] FALDA BAUSI 911188 (14),,,2022-02-01,2022,2,FEB,1,FALDA,MUJER,14,1, $  8.000 
[91119006] FALDA SHORT BAUSI 911190 (6),1, $  7.600 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,6,,
[91119008] FALDA SHORT BAUSI 911190 (8),2, $  19.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,8,,
[91119012] FALDA SHORT BAUSI 911190 (12),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,12,,
[91119108] FALDA BAUSI 911191 (8),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,8,,
[91119112] FALDA BAUSI 911191 (12),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,12,,
[91119114] FALDA BAUSI 911191 (14),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,14,,
[91119208] FALDA BAUSI 911192 (8),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,8,,
[91119210] FALDA BAUSI 911192 (10),2, $  18.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,10,,
[91119212] FALDA BAUSI 911192 (12),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,12,,
[91119214] FALDA BAUSI 911192 (14),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,14,,
[91119306] FALDA BAUSI 911193 (6),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,6,,
[91119310] FALDA BAUSI 911193 (10),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,10,,
[91119316] FALDA BAUSI 911193 (16),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,16,,
[91119406] FALDA SHORT BAUSI 911194 (6),1, $  11.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,6,,
[91119408] FALDA SHORT BAUSI 911194 (8),1, $  8.400 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,8,,
[91119410] FALDA SHORT BAUSI 911194 (10),1, $  8.400 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,10,,
[91119508] FALDA BAUSI 911195 (8),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,8,,
[91119516] FALDA BAUSI 911195 (16),1, $  8.000 ,2022-02-01,2022,2,FEB,1,FALDA,MUJER,16,,
[913000] BERMUDA BAUSI 913000 (32),8, $  75.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[913000] BERMUDA BAUSI 913000 (34),7, $  57.200 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[913000] BERMUDA BAUSI 913000 (28),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[913000] BERMUDA BAUSI 913000 (30),4, $  32.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[913000] BERMUDA BAUSI 913000 (36),3, $  27.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91330232] BERMUDA BAUSI DRILL VERDE 913302 (32),1, $  9.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[913306] BERMUDA BAUSI DRILL ROJA 913306 (38),1, $  7.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[913313] BERMUDA BAUSI 913313 (28),1, $  11.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[913328] BERMUDA BAUSI 913328 (32),,,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,2, $  15.200 
[913337] BERMUDA BAUSI DRILL GRIS 913337 (36),1, $  7.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[913338] BERMUDA BAUSI DRILL MORADO 913338 (34),1, $  7.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[913339] BERMUDA BAUSI DRILL NEGRA 913339 (36),2, $  14.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[913340] BERMUDA BAUSI DRILL MAMON 913340 (32),1, $  9.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[913341] BERMUDA BAUSI DRILL BLANCO 913341 (36),1, $  9.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[913341] BERMUDA BAUSI DRILL BLANCO 913341 (38),2, $  18.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[913347] BERMUDA BAUSI DRILL AZUL OSCURO 913347 (30),1, $  7.800 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[913347] BERMUDA BAUSI DRILL AZUL OSCURO 913347 (32),3, $  24.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[913347] BERMUDA BAUSI DRILL AZUL OSCURO 913347 (38),1, $  7.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[913349] BERMUDA BAUSI DRILL MARRON 913349 (32),2, $  16.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[913351] BERMUDA BAUSI DRILL AZUL TURQUESA 913351 (32),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[913352] BERMUDA BAUSI DRILL VERDE TURQUESA 913352 (34),2, $  17.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[913356] BERMUDA BAUSI DRILL AMARILLO 913356 (28),1, $  7.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[913372] BERMUDA BAUSI 913372 (36),2, $  16.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[913380] BERMUDA BAUSI 913380 (36),1, $  10.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[913388] BERMUDA BAUSI 913388 (38),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[913397] BERMUDA BAUSI 913397 (28),1, $  11.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[913399] BERMUDA BAUSI 913399 (36),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91340332] BERMUDA BAUSI DRILL KAKI 913403 (32),1, $  9.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[913405] BERMUDA BAUSI STRETCH 913405 (34),1, $  11.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[913407] BERMUDA BAUSI STRETCH 913407 (34),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[913412] BERMUDA BAUSI RIGIDA 913412 (28),1, $  11.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91341730] BERMUDA BAUSI RIGIDA 913417 (30),0,,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91342628] BERMUDA BAUSI RIGIDA 913426 (28),1, $  11.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91342634] BERMUDA BAUSI RIGIDA 913426 (34),1, $  11.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91343030] BERMUDA BAUSI RIGIDA 913430 (30),1, $  11.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91343530] BERMUDA BAUSI RIGIDA 913435 (30),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91344032] BERMUDA BAUSI 913440 (32),1, $  10.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91344038] BERMUDA BAUSI 913440 (38),2, $  16.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[91344528] BERMUDA BAUSI RIGIDA 913445 (28),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91345336] BERMUDA BAUSI RIGIDA 913453 (36),1, $  11.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91345836] BERMUDA BAUSI RIGIDA 913458 (36),1, $  10.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91345940] BERMUDA BAUSI RIGIDA 913459 (40),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,40,,
[91346440] BERMUDA BAUSI RIGIDA 913464 (40),1, $  11.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,40,,
[91347134] BERMUDA BAUSI 913471 (34),1, $  11.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91347234] BERMUDA BAUSI RIGIDA 913472 (34),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91347628] BERMUDA BAUSI STRETCH 913476 (28),1, $  10.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91348030] BERMUDA BAUSI STRETCH 913480 (30),1, $  11.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91348130] BERMUDA BAUSI STRETCH 913481 (30),0,,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91348628] BERMUDA BAUSI RIGIDA 913486 (28),3, $  32.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91348930] BERMUDA BAUSI RIGIDA 913489 (30),1, $  9.200 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91349034] BERMUDA BAUSI RIGIDA 913490 (34),1, $  7.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91349236] BERMUDA BAUSI RIGIDA 913492 (36),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91349336] BERMUDA BAUSI RIGIDA 913493 (36),1, $  10.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91349428] BERMUDA BAUSI RIGIDA 913494 (28),2, $  18.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91349430] BERMUDA BAUSI RIGIDA 913494 (30),2, $  19.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91349434] BERMUDA BAUSI RIGIDA 913494 (34),0, $  3.400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91349436] BERMUDA BAUSI RIGIDA 913494 (36),1, $  7.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91349438] BERMUDA BAUSI RIGIDA 913494 (38),4, $  37.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[91349530] BERMUDA BAUSI RIGIDA 913495 (30),1, $  7.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91349538] BERMUDA BAUSI RIGIDA 913495 (38),1, $  7.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[91349728] BERMUDA BAUSI RIGIDA 913497 (28),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91349734] BERMUDA BAUSI RIGIDA 913497 (34),1, $  11.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91349830] BERMUDA BAUSI RIGIDA 913498 (30),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91350028] BERMUDA BAUSI RIGIDA 913500 (28),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91350032] BERMUDA BAUSI RIGIDA 913500 (32),5, $  44.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91350034] BERMUDA BAUSI RIGIDA 913500 (34),0,,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91350036] BERMUDA BAUSI RIGIDA 913500 (36),3, $  24.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91350038] BERMUDA BAUSI RIGIDA 913500 (38),1, $  10.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[91350138] BERMUDA BAUSI RIGIDA 913501 (38),1, $  10.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[91350228] BERMUDA BAUSI RIGIDA 913502 (28),3, $  23.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91350230] BERMUDA BAUSI RIGIDA 913502 (30),2, $  16.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91350232] BERMUDA BAUSI RIGIDA 913502 (32),1, $  11.400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91350234] BERMUDA BAUSI RIGIDA 913502 (34),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91350236] BERMUDA BAUSI RIGIDA 913502 (36),5, $  44.200 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91350238] BERMUDA BAUSI RIGIDA 913502 (38),3, $  24.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[91350334] BERMUDA BAUSI RIGIDA 913503 (34),2, $  17.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91350336] BERMUDA BAUSI RIGIDA 913503 (36),2, $  18.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91350338] BERMUDA BAUSI RIGIDA 913503 (38),,,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,1, $  7.600 
[91350436] BERMUDA BAUSI RIGIDA 913504 (36),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91350438] BERMUDA BAUSI RIGIDA 913504 (38),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[91350528] BERMUDA BAUSI RIGIDA 913505 (28),3, $  32.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91350530] BERMUDA BAUSI RIGIDA 913505 (30),2, $  12.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91350532] BERMUDA BAUSI RIGIDA 913505 (32),0, $  400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91350628] BERMUDA BAUSI RIGIDA 913506 (28),2, $  15.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91350630] BERMUDA BAUSI RIGIDA 913506 (30),1, $  7.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91350728] BERMUDA BAUSI RIGIDA 913507 (28),3, $  28.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91350732] BERMUDA BAUSI RIGIDA 913507 (32),2, $  18.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91350734] BERMUDA BAUSI RIGIDA 913507 (34),2, $  15.200 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91350736] BERMUDA BAUSI RIGIDA 913507 (36),4, $  35.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91350828] BERMUDA BAUSI RIGIDA 913508 (28),3, $  28.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91350830] BERMUDA BAUSI RIGIDA 913508 (30),5, $  43.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91350832] BERMUDA BAUSI RIGIDA 913508 (32),7, $  58.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91350834] BERMUDA BAUSI RIGIDA 913508 (34),7, $  62.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91350836] BERMUDA BAUSI RIGIDA 913508 (36),5, $  42.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91350838] BERMUDA BAUSI RIGIDA 913508 (38),2, $  16.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[91350928] BERMUDA BAUSI RIGIDA 913509 (28),2, $  14.400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91350930] BERMUDA BAUSI RIGIDA 913509 (30),6, $  47.400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91350932] BERMUDA BAUSI RIGIDA 913509 (32),2, $  21.400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91351030] BERMUDA BAUSI RIGIDA 913510 (30),2, $  18.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91351032] BERMUDA BAUSI RIGIDA 913510 (32),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91351128] BERMUDA BAUSI RIGIDA 913511 (28),3, $  22.400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91351130] BERMUDA BAUSI RIGIDA 913511 (30),9, $  74.400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91351132] BERMUDA BAUSI RIGIDA 913511 (32),9, $  79.400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91351134] BERMUDA BAUSI RIGIDA 913511 (34),7, $  59.200 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91351136] BERMUDA BAUSI RIGIDA 913511 (36),7, $  57.200 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91351138] BERMUDA BAUSI RIGIDA 913511 (38),3, $  26.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[91351228] BERMUDA BAUSI RIGIDA 913512 (28),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91351230] BERMUDA BAUSI RIGIDA 913512 (30),2, $  17.400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91351232] BERMUDA BAUSI RIGIDA 913512 (32),3, $  26.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91351234] BERMUDA BAUSI RIGIDA 913512 (34),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91351328] BERMUDA BAUSI RIGIDA 913513 (28),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91351330] BERMUDA BAUSI RIGIDA 913513 (30),2, $  16.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91351332] BERMUDA BAUSI RIGIDA 913513 (32),6, $  53.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91351336] BERMUDA BAUSI RIGIDA 913513 (36),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91351338] BERMUDA BAUSI RIGIDA 913513 (38),2, $  16.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[91351428] BERMUDA BAUSI RIGIDA 913514 (28),1, $  7.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91351430] BERMUDA BAUSI RIGIDA 913514 (30),3, $  25.200 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91351432] BERMUDA BAUSI RIGIDA 913514 (32),2, $  18.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91351434] BERMUDA BAUSI RIGIDA 913514 (34),1, $  7.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91351436] BERMUDA BAUSI RIGIDA 913514 (36),4, $  34.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91351528] BERMUDA BAUSI RIGIDA 913515 (28),1, $  8.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91351530] BERMUDA BAUSI RIGIDA 913515 (30),2, $  16.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91351532] BERMUDA BAUSI RIGIDA 913515 (32),2, $  16.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91351534] BERMUDA BAUSI RIGIDA 913515 (34),2, $  16.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91351536] BERMUDA BAUSI RIGIDA 913515 (36),2, $  15.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91351538] BERMUDA BAUSI RIGIDA 913515 (38),1, $  7.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[91351628] BERMUDA BAUSI RIGIDA 913516 (28),3, $  22.400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91351630] BERMUDA BAUSI RIGIDA 913516 (30),6, $  49.400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91351632] BERMUDA BAUSI RIGIDA 913516 (32),8, $  64.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91351634] BERMUDA BAUSI RIGIDA 913516 (34),6, $  52.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91351636] BERMUDA BAUSI RIGIDA 913516 (36),5, $  40.800 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91351728] BERMUDA BAUSI RIGIDA 913517 (28),4, $  30.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91351730] BERMUDA BAUSI RIGIDA 913517 (30),7, $  59.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91351732] BERMUDA BAUSI RIGIDA 913517 (32),11, $  99.400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91351734] BERMUDA BAUSI RIGIDA 913517 (34),9, $  74.800 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91351736] BERMUDA BAUSI RIGIDA 913517 (36),6, $  50.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91351738] BERMUDA BAUSI RIGIDA 913517 (38),4, $  31.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[91351828] BERMUDA BAUSI RIGIDA 913518 (28),7, $  65.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91351830] BERMUDA BAUSI RIGIDA 913518 (30),6, $  49.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91351832] BERMUDA BAUSI RIGIDA 913518 (32),12, $  101.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91351834] BERMUDA BAUSI RIGIDA 913518 (34),13, $  109.400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91351836] BERMUDA BAUSI RIGIDA 913518 (36),7, $  55.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91351838] BERMUDA BAUSI RIGIDA 913518 (38),1, $  10.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[91351928] BERMUDA BAUSI RIGIDA 913519 (28),4, $  31.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91351930] BERMUDA BAUSI RIGIDA 913519 (30),3, $  23.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91351932] BERMUDA BAUSI RIGIDA 913519 (32),9, $  80.200 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91351934] BERMUDA BAUSI RIGIDA 913519 (34),9, $  75.200 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91351936] BERMUDA BAUSI RIGIDA 913519 (36),4, $  33.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91351938] BERMUDA BAUSI RIGIDA 913519 (38),3, $  23.200 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[91352028] BERMUDA BAUSI STRETCH 913520 (28),1, $  9.200 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91352030] BERMUDA BAUSI STRETCH 913520 (30),4, $  42.400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91352032] BERMUDA BAUSI STRETCH 913520 (32),4, $  36.800 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91352034] BERMUDA BAUSI STRETCH 913520 (34),7, $  67.200 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
[91352036] BERMUDA BAUSI STRETCH 913520 (36),3, $  27.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,36,,
[91352038] BERMUDA BAUSI STRETCH 913520 (38),2, $  18.400 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,38,,
[91352128] BERMUDA BAUSI STRETCH 913521 (28),4, $  36.800 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,28,,
[91352130] BERMUDA BAUSI STRETCH 913521 (30),5, $  47.800 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,30,,
[91352132] BERMUDA BAUSI STRETCH 913521 (32),6, $  58.000 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,32,,
[91352134] BERMUDA BAUSI STRETCH 913521 (34),4, $  39.600 ,2022-02-01,2022,2,FEB,1,BERMUDA,HOMBRE,34,,
